113 2887 1974 196 -3.68935e+19 78 112 194 15 50 48 57 936 506 41 513 835 113 1499 1388
114 2886 169 198 -0 141 90 162 15 51 48 58 935 506 41 513 834 114 1499 1387
115 2885 51 200 -2 1736 107 186 15 52 48 59 934 506 41 513 833 115 1499 1386
116 2884 1934 202 2 1736 107 186 15 52 49 59 935 505 42 512 832 116 1499 1385
117 2883 4 202 -1.0842e-19 174 15 30 16 52 49 59 935 505 42 512 831 117 1499 1384
118 2882 1655 204 -2 139 91 164 16 53 49 59 936 504 43 510 831 118 1499 1383
119 2881 431 206 -2 1655 118 204 16 53 50 60 935 504 43 511 829 119 1499 1382
120 2880 320 208 2 1970 35 66 16 54 50 60 935 504 44 510 828 120 1499 1381
121 2879 1689 208 0 320 120 208 17 54 50 60 936 503 44 509 828 121 1499 1380
122 2878 340 208 3.68935e+19 58 42 80 18 54 50 60 937 502 44 508 828 122 1499 1379
123 2877 1640 208 3.68935e+19 1673 55 106 19 54 50 60 937 502 44 508 827 123 1499 1378
124 2876 1703 208 -1.0842e-19 1640 123 208 20 54 50 60 938 501 44 507 827 124 1499 1377
125 2875 1832 210 -3.68935e+19 1704 46 88 20 55 50 60 939 500 45 505 827 125 1499 1376
126 2874 111 212 0 1947 66 124 20 56 50 60 939 500 46 504 826 126 1499 1375
127 2873 84 214 0 120 93 168 20 57 50 61 938 500 46 504 825 127 1499 1374
128 2872 1979 214 -0 84 127 214 21 57 50 60 940 499 47 502 825 128 1499 1373
129 2871 1779 216 1.0842e-19 120 93 168 21 57 51 60 942 497 48 500 825 129 1499 1372
130 2870 310 216 -2 1779 129 216 22 57 51 60 943 496 48 499 825 130 1499 1371
131 2869 1525 218 0 310 130 216 22 58 51 61 943 495 48 498 825 131 1499 1370
132 2868 104 220 2 1525 131 218 22 59 51 62 942 495 48 498 824 132 1499 1369
133 2867 317 222 2 1704 46 88 22 60 51 62 943 494 49 496 824 133 1499 1368
134 2866 1562 224 -2 51 115 200 22 60 52 62 944 493 50 495 823 134 1499 1367
135 2865 260 226 -1.0842e-19 104 132 220 22 60 53 63 945 491 50 494 823 135 1499 1366
136 2864 436 226 1.0842e-19 1828 61 118 23 59 54 63 947 489 50 493 823 136 1499 1365
137 2863 103 226 2 320 120 208 24 59 54 63 948 488 50 492 823 137 1499 1364
138 2862 1814 228 3.68935e+19 103 137 226 24 60 54 63 949 487 51 490 823 138 1499 1363
139 2861 1915 228 -1.0842e-19 1814 138 228 25 60 54 63 950 486 51 489 823 139 1499 1362
140 2860 1652 230 2 355 104 182 25 61 54 64 950 485 51 488 823 140 1499 1361
141 2859 462 232 0 104 132 220 25 61 55 65 950 484 51 488 822 141 1499 1360
142 2858 360 232 -2 191 63 120 26 61 55 65 950 484 51 488 821 142 1499 1359
143 2857 1820 234 -3.68935e+19 360 142 232 26 62 55 65 951 483 52 486 821 143 1499 1358
144 2856 348 234 1.0842e-19 1820 143 234 27 62 55 65 952 482 52 485 821 144 1499 1357
145 2855 300 236 2 360 142 232 27 63 55 65 953 481 53 483 821 145 1499 1356
146 2854 173 236 -1.0842e-19 348 144 234 28 63 55 65 954 480 53 482 821 146 1499 1355
147 2853 1517 238 3.68935e+19 1983 77 142 28 63 56 66 955 478 53 481 821 147 1499 1354
148 2852 1761 240 -2 1517 147 238 28 63 57 66 957 476 54 479 821 148 1499 1353
149 2851 1651 240 -2 63 65 124 29 62 58 66 958 475 54 479 820 149 1499 1352
150 2850 1823 242 -1.0842e-19 174 15 30 29 63 58 67 958 474 54 478 820 150 1499 1351
151 2849 474 244 0 1823 150 242 29 64 58 67 959 473 55 476 820 151 1499 1350
152 2848 1504 244 0 120 93 168 30 64 58 67 959 473 55 476 819 152 1499 1349
153 2847 1796 246 2 1504 152 244 30 64 59 68 960 471 55 475 819 153 1499 1348
154 2846 1838 248 -0 1796 153 246 30 64 60 68 961 470 56 474 818 154 1499 1347
155 2845 473 248 -0 1838 154 248 31 64 60 68 961 470 56 474 817 155 1499 1346
156 2844 453 250 -3.68935e+19 1838 154 248 31 64 61 69 961 469 56 474 816 156 1499 1345
157 2843 308 250 2 453 156 250 32 64 61 69 962 468 56 473 816 157 1499 1344
158 2842 1939 252 2 1796 153 246 32 64 62 69 963 467 57 472 815 158 1499 1343
159 2841 144 254 -0 1939 158 252 32 65 62 70 963 466 57 471 815 159 1499 1342
160 2840 1824 254 -3.68935e+19 473 155 248 33 65 62 70 964 465 57 470 815 160 1499 1341
161 2839 353 254 -0 96 31 60 34 65 62 70 965 464 57 469 815 161 1499 1340
162 2838 1856 256 -0 1689 121 208 34 65 63 71 966 462 57 468 815 162 1499 1339
163 2837 1954 258 2 1856 162 256 34 66 63 72 966 461 57 467 815 163 1499 1338
164 2836 128 260 -1.0842e-19 1856 162 256 34 67 63 72 966 461 58 466 814 164 1499 1337
165 2835 1512 258 3.68935e+19 1856 162 256 36 66 63 71 968 460 58 465 814 165 1499 1336
166 2834 157 260 0 1785 50 96 36 66 64 71 969 459 59 464 813 166 1499 1335
167 2833 270 262 1.0842e-19 157 166 260 36 66 65 72 970 457 59 463 813 167 1499 1334
168 2832 45 264 -3.68935e+19 270 167 262 36 67 65 73 970 456 59 462 813 168 1499 1333
169 2831 1531 266 -1.0842e-19 45 168 264 36 67 66 73 972 454 60 460 813 169 1499 1332
170 2830 1923 268 3.68935e+19 1531 169 266 36 68 66 74 972 453 60 459 813 170 1499 1331
171 2829 1782 268 1.0842e-19 270 167 262 37 68 66 74 973 452 60 458 813 171 1499 1330
172 2828 228 268 1.0842e-19 1782 171 268 38 68 66 73 975 451 61 456 813 172 1499 1329
173 2827 248 270 -0 192 37 70 38 69 66 74 975 450 61 455 813 173 1499 1328
174 2826 1773 272 2 1856 162 256 38 69 67 75 976 448 61 454 813 174 1499 1327
175 2825 1898 272 2 1976 76 140 39 68 68 75 978 446 61 453 813 175 1499 1326
176 2824 244 274 1.0842e-19 1823 150 242 39 68 69 76 978 445 61 453 812 176 1499 1325
177 2823 1922 274 0 294 40 76 40 67 70 76 980 443 61 452 812 177 1499 1324
178 2822 1688 274 -3.68935e+19 78 112 194 41 66 71 76 982 441 61 451 812 178 1499 1323
179 2821 1746 274 -0 120 93 168 42 66 71 75 983 441 62 450 811 179 1499 1322
180 2820 25 276 1.0842e-19 248 173 270 42 67 71 76 982 441 62 450 810 180 1499 1321
181 2819 1522 278 -2 1584 48 92 42 68 71 77 981 441 62 450 809 181 1499 1320
182 2818 1912 280 0 451 34 66 42 69 71 77 981 441 63 449 808 182 1499 1319
183 2817 195 282 -3.68935e+19 1549 80 146 42 70 71 78 981 440 63 448 808 183 1499 1318
184 2816 1594 284 -3.68935e+19 349 14 28 42 70 72 78 983 438 64 446 808 184 1499 1317
185 2815 1926 286 -1.0842e-19 1594 184 284 42 70 73 79 983 437 64 446 807 185 1499 1316
186 2814 419 288 -1.0842e-19 1926 185 286 42 70 74 79 985 435 65 444 807 186 1499 1315
187 2813 1972 290 1.0842e-19 1926 185 286 42 70 75 79 987 433 66 442 807 187 1499 1314
188 2812 1544 292 -0 1972 187 290 42 71 75 80 986 433 66 442 806 188 1499 1313
189 2811 1550 292 2 1583 106 184 43 71 75 80 986 433 66 442 805 189 1499 1312
190 2810 1873 294 -2 282 68 126 43 72 75 81 986 432 66 441 805 190 1499 1311
191 2809 1670 296 -0 209 43 82 43 73 75 82 986 431 66 440 805 191 1499 1310
192 2808 356 296 2 1670 191 296 44 73 75 82 986 431 66 440 804 192 1499 1309
193 2807 1579 298 1.0842e-19 1922 177 274 44 73 76 82 986 431 67 440 802 193 1499 1308
194 2806 376 300 1.0842e-19 1579 193 298 44 73 77 83 987 429 67 439 802 194 1499 1307
195 2805 1777 302 -2 104 132 220 44 74 77 83 987 429 68 438 801 195 1499 1306
196 2804 1958 304 -1.0842e-19 1777 195 302 44 75 77 83 988 428 69 436 801 196 1499 1305
197 2803 1596 306 1.0842e-19 1958 196 304 44 75 78 83 990 426 70 434 801 197 1499 1304
198 2802 1643 308 1.0842e-19 1777 195 302 44 76 78 84 989 426 70 434 800 198 1499 1303
199 2801 472 308 -1.0842e-19 1765 32 62 45 75 79 84 989 426 70 435 798 199 1499 1302
200 2800 1520 310 2 472 199 308 45 75 80 85 990 424 70 434 798 200 1499 1301
201 2799 1757 312 -3.68935e+19 1520 200 310 45 76 80 86 990 423 70 433 798 201 1499 1300
202 2798 1721 314 -3.68935e+19 1757 201 312 45 76 81 87 991 421 70 432 798 202 1499 1299
203 2797 95 314 1.0842e-19 282 68 126 46 76 81 87 992 420 70 431 798 203 1499 1298
204 2796 225 316 -3.68935e+19 1584 48 92 46 76 82 87 993 419 71 430 797 204 1499 1297
205 2795 307 314 -1.0842e-19 225 204 316 48 75 82 86 995 418 71 429 797 205 1499 1296
206 2794 1700 316 2 307 205 314 48 75 83 87 995 417 71 429 796 206 1499 1295
207 2793 327 318 -3.68935e+19 193 69 126 48 76 83 87 996 416 72 427 796 207 1499 1294
208 2792 402 318 -3.68935e+19 327 207 318 49 76 83 87 997 415 72 426 796 208 1499 1293
209 2791 216 320 -2 1777 195 302 49 77 83 88 997 414 72 425 796 209 1499 1292
210 2790 1557 322 3.68935e+19 58 42 80 49 77 84 89 998 412 72 424 796 210 1499 1291
211 2789 346 324 3.68935e+19 355 104 182 49 78 84 90 998 411 72 423 796 211 1499 1290
212 2788 1769 326 0 346 211 324 49 79 84 90 999 410 73 421 796 212 1499 1289
213 2787 493 328 1.0842e-19 1769 212 326 49 80 84 91 999 409 73 420 796 213 1499 1288
214 2786 1927 328 -2 1970 35 66 50 80 84 90 1001 408 74 418 796 214 1499 1287
215 2785 377 328 1.0842e-19 1927 214 328 51 80 84 90 1001 408 74 418 795 215 1499 1286
216 2784 196 328 -3.68935e+19 377 215 328 52 80 84 90 1002 407 74 417 795 216 1499 1285
217 2783 445 330 -2 1899 56 108 52 81 84 90 1003 406 75 415 795 217 1499 1284
218 2782 494 330 -1.0842e-19 445 217 330 53 81 84 89 1005 405 76 413 795 218 1499 1283
219 2781 1631 332 -1.0842e-19 494 218 330 53 82 84 89 1005 405 77 412 794 219 1499 1282
220 2780 407 334 3.68935e+19 1927 214 328 53 82 85 89 1007 403 78 410 794 220 1499 1281
221 2779 145 334 0 1689 121 208 54 82 85 89 1008 402 78 409 794 221 1499 1280
222 2778 1637 336 -0 145 221 334 54 83 85 89 1009 401 79 407 794 222 1499 1279
223 2777 480 338 0 398 51 98 54 84 85 89 1010 400 80 405 794 223 1499 1278
224 2776 1813 338 -2 480 223 338 55 84 85 89 1010 400 80 405 793 224 1499 1277
225 2775 440 340 -3.68935e+19 480 223 338 55 84 86 90 1010 399 80 405 792 225 1499 1276
226 2774 1674 340 -2 1717 95 170 56 84 86 90 1011 398 80 404 792 226 1499 1275
227 2773 1744 340 -1.0842e-19 1674 226 340 57 83 87 90 1011 398 80 405 790 227 1499 1274
228 2772 466 342 -2 1744 227 340 57 83 88 91 1012 396 80 404 790 228 1499 1273
229 2771 359 342 3.68935e+19 78 112 194 58 83 88 91 1013 395 80 403 790 229 1499 1272
230 2770 55 342 -1.0842e-19 359 229 342 59 83 88 91 1014 394 80 402 790 230 1499 1271
231 2769 1984 342 -0 55 230 342 60 83 88 90 1016 393 81 400 790 231 1499 1270
232 2768 352 342 3.68935e+19 221 92 166 61 83 88 90 1016 393 81 400 789 232 1499 1269
233 2767 28 344 0 352 232 342 61 84 88 90 1017 392 82 398 789 233 1499 1268
234 2766 484 346 -1.0842e-19 352 232 342 61 85 88 90 1018 391 83 396 789 234 1499 1267
235 2765 1667 348 -3.68935e+19 484 234 346 61 86 88 91 1018 390 83 395 789 235 1499 1266
236 2764 1621 350 2 30 9 18 61 86 89 91 1020 388 84 393 789 236 1499 1265
237 2763 133 352 2 1621 236 350 61 86 90 91 1022 386 85 391 789 237 1499 1264
238 2762 1658 352 2 1621 236 350 62 85 91 91 1022 386 85 392 787 238 1499 1263
239 2761 253 354 -2 133 237 352 62 85 92 92 1023 384 85 391 787 239 1499 1262
240 2760 180 356 2 253 239 354 62 85 93 92 1025 382 86 389 787 240 1499 1261
241 2759 11 358 1.0842e-19 1658 238 352 62 86 93 92 1026 381 87 387 787 241 1499 1260
242 2758 1991 360 0 11 241 358 62 87 93 93 1026 380 87 386 787 242 1499 1259
243 2757 188 362 1.0842e-19 180 240 356 62 88 93 93 1027 379 88 384 787 243 1499 1258
244 2756 1737 362 0 1621 236 350 63 88 93 92 1029 378 89 382 787 244 1499 1257
245 2755 140 360 3.68935e+19 472 199 308 65 87 93 91 1031 377 89 381 787 245 1499 1256
246 2754 479 360 0 1899 56 108 66 87 93 91 1032 376 89 380 787 246 1499 1255
247 2753 1988 362 -0 479 246 360 66 88 93 91 1033 375 90 378 787 247 1499 1254
248 2752 347 360 -1.0842e-19 1988 247 362 68 87 93 90 1035 374 90 377 787 248 1499 1253
249 2751 1733 362 3.68935e+19 1988 247 362 68 88 93 90 1036 373 91 375 787 249 1499 1252
250 2750 101 364 -0 346 211 324 68 88 94 91 1036 372 91 375 786 250 1499 1251
251 2749 1666 364 -1.0842e-19 297 47 90 69 87 95 91 1038 370 91 374 786 251 1499 1250
252 2748 183 366 3.68935e+19 1666 251 364 69 88 95 91 1039 369 92 372 786 252 1499 1249
253 2747 423 368 -3.68935e+19 1666 251 364 69 88 96 91 1041 367 93 370 786 253 1499 1248
254 2746 1758 368 -3.68935e+19 1634 23 46 70 88 96 90 1043 366 94 368 786 254 1499 1247
255 2745 146 368 1.0842e-19 462 141 232 71 88 96 89 1045 365 95 366 786 255 1499 1246
256 2744 1571 368 -3.68935e+19 188 243 362 72 88 96 89 1046 364 95 365 786 256 1499 1245
257 2743 18 370 -1.0842e-19 1674 226 340 72 89 96 90 1045 364 95 365 785 257 1499 1244
258 2742 69 372 -1.0842e-19 193 69 126 72 90 96 91 1045 363 95 364 785 258 1499 1243
259 2741 1987 372 3.68935e+19 171 5 10 73 89 97 91 1046 362 95 364 784 259 1499 1242
260 2740 1905 374 3.68935e+19 453 156 250 73 89 98 91 1047 361 96 363 783 260 1499 1241
261 2739 1533 376 -2 1905 260 374 73 89 99 92 1048 359 96 362 783 261 1499 1240
262 2738 413 378 3.68935e+19 1533 261 376 73 90 99 93 1048 358 96 361 783 262 1499 1239
263 2737 1755 380 2 1905 260 374 73 90 100 94 1048 357 96 361 782 263 1499 1238
264 2736 1992 380 1.0842e-19 1755 263 380 74 90 100 94 1049 356 96 360 782 264 1499 1237
265 2735 1686 380 -0 1533 261 376 75 90 100 93 1051 355 97 358 782 265 1499 1236
266 2734 262 382 0 1686 265 380 75 91 100 93 1052 354 98 356 782 266 1499 1235
267 2733 198 384 0 262 266 382 75 92 100 93 1053 353 99 354 782 267 1499 1234
268 2732 1626 386 0 262 266 382 75 93 100 94 1052 353 99 354 781 268 1499 1233
269 2731 1858 388 0 198 267 384 75 94 100 95 1052 352 99 353 781 269 1499 1232
270 2730 31 388 -1.0842e-19 1858 269 388 76 94 100 94 1052 353 100 353 779 270 1499 1231
271 2729 123 390 -2 31 270 388 76 94 101 94 1053 352 101 352 778 271 1499 1230
272 2728 245 390 -2 1858 269 388 77 94 101 94 1054 351 101 351 778 272 1499 1229
273 2727 239 392 -2 245 272 390 77 94 102 95 1055 349 101 350 778 273 1499 1228
274 2726 488 394 1.0842e-19 239 273 392 77 94 103 95 1057 347 102 348 778 274 1499 1227
275 2725 1774 394 -1.0842e-19 262 266 382 78 94 103 95 1058 346 102 347 778 275 1499 1226
276 2724 1552 396 2 1774 275 394 78 95 103 95 1059 345 103 345 778 276 1499 1225
277 2723 1698 398 3.68935e+19 1774 275 394 78 95 104 95 1061 343 104 343 778 277 1499 1224
278 2722 1786 398 3.68935e+19 413 262 378 79 95 104 95 1061 343 104 343 777 278 1499 1223
279 2721 315 400 0 1552 276 396 79 95 105 96 1061 342 104 343 776 279 1499 1222
280 2720 1996 400 1.0842e-19 1929 11 22 80 94 106 96 1061 342 104 344 774 280 1499 1221
281 2719 434 400 0 1592 60 116 81 94 106 95 1063 341 105 342 774 281 1499 1220
282 2718 1705 400 -3.68935e+19 434 281 400 82 94 106 95 1063 341 105 342 773 282 1499 1219
283 2717 247 400 -1.0842e-19 317 133 222 83 94 106 95 1063 341 105 342 772 283 1499 1218
284 2716 311 400 1.0842e-19 1757 201 312 84 94 106 95 1063 341 105 342 771 284 1499 1217
285 2715 87 402 2 311 284 400 84 95 106 95 1062 342 106 342 769 285 1499 1216
286 2714 90 404 -0 87 285 402 84 96 106 96 1060 343 106 343 767 286 1499 1215
287 2713 1551 402 0 1616 67 126 86 95 106 95 1062 342 106 342 767 287 1499 1214
288 2712 316 400 1.0842e-19 1551 287 402 88 94 106 94 1064 341 106 341 767 288 1499 1213
289 2711 412 400 3.68935e+19 1551 287 402 89 94 106 94 1064 341 106 341 766 289 1499 1212
290 2710 38 402 1.0842e-19 412 289 400 89 95 106 95 1064 340 106 340 766 290 1499 1211
291 2709 1862 404 -2 403 105 184 89 96 106 96 1063 340 106 340 765 291 1499 1210
292 2708 1565 406 -2 51 115 200 89 97 106 96 1062 341 107 340 763 292 1499 1209
293 2707 443 408 0 1934 116 202 89 97 107 97 1061 341 107 341 761 293 1499 1208
294 2706 1564 408 -0 58 42 80 90 96 108 97 1061 341 107 342 759 294 1499 1207
